Dell;ноутбук;Adamo;Адамо;0;Dell Adamo 13;Делл Адамо 13;13;13;Adamo;13;13;Адамо;13
Dell;ноутбук;Adamo;Адамо;0;Dell Adamo XPS;Делл Адамо ХПС;XPS;XPS;Adamo;ХПС;ХПС;Адамо;ХПС
Dell;ноутбук;Alienware;Алиенваре;0;Dell Alienware 13;Делл Алиенваре 13;13;13;Alienware;13;13;Алиенваре;13
Dell;ноутбук;Alienware;Алиенваре;0;Dell Alienware 13 R2;Делл Алиенваре 13 Р2;13 R2;13;Alienware;13 Р2;13;Алиенваре;13 Р2
Dell;ноутбук;Alienware;Алиенваре;0;Dell Alienware 14;Делл Алиенваре 14;14;14;Alienware;14;14;Алиенваре;14
Dell;ноутбук;Alienware;Алиенваре;0;Dell Alienware 15;Делл Алиенваре 15;15;15;Alienware;15;15;Алиенваре;15
Dell;ноутбук;Alienware;Алиенваре;0;Dell Alienware 15 R2;Делл Алиенваре 15 Р2;15 R2;15;Alienware;15 Р2;15;Алиенваре;15 Р2
Dell;ноутбук;Alienware;Алиенваре;0;Dell Alienware 17;Делл Алиенваре 17;17;17;Alienware;17;17;Алиенваре;17
Dell;ноутбук;Alienware;Алиенваре;0;Dell Alienware 17 R2;Делл Алиенваре 17 Р2;17 R2;17;Alienware;17 Р2;17;Алиенваре;17 Р2
Dell;ноутбук;Alienware;Алиенваре;0;Dell Alienware 17 R3;Делл Алиенваре 17 Р3;17 R3;17;Alienware;17 Р3;17;Алиенваре;17 Р3
Dell;ноутбук;Alienware;Алиенваре;0;Dell Alienware 18;Делл Алиенваре 18;18;18;Alienware;18;18;Алиенваре;18
Dell;ноутбук;Alienware;Алиенваре;0;Dell Alienware M11x;Делл Алиенваре М11х;M11x;M;Alienware;М11х;М;Алиенваре;М 11х
Dell;ноутбук;Alienware;Алиенваре;0;Dell Alienware M11x R2;Делл Алиенваре М11х;M11x R2;M;Alienware;М11х;М;Алиенваре;М 11х
Dell;ноутбук;Alienware;Алиенваре;0;Dell Alienware M11x R3;Делл Алиенваре М11х;M11x R3;M;Alienware;М11х;М;Алиенваре;М 11х
Dell;ноутбук;Alienware;Алиенваре;0;Dell Alienware M14x;Делл Алиенваре М14х;M14x;M;Alienware;М14х;М;Алиенваре;М 14х
Dell;ноутбук;Alienware;Алиенваре;0;Dell Alienware M14x R2;Делл Алиенваре М14х;M14x R2;M;Alienware;М14х;М;Алиенваре;М 14х
Dell;ноутбук;Alienware;Алиенваре;0;Dell Alienware M15x;Делл Алиенваре М15х;M15x;M;Alienware;М15х;М;Алиенваре;М 15х
Dell;ноутбук;Alienware;Алиенваре;0;Dell Alienware M17x;Делл Алиенваре М17х;M17x;M;Alienware;М17х;М;Алиенваре;М 17х
Dell;ноутбук;Alienware;Алиенваре;0;Dell Alienware M17x R2;Делл Алиенваре М17х;M17x R2;M;Alienware;М17х;М;Алиенваре;М 17х
Dell;ноутбук;Alienware;Алиенваре;0;Dell Alienware M17x R3;Делл Алиенваре М17х;M17x R3;M;Alienware;М17х;М;Алиенваре;М 17х
Dell;ноутбук;Alienware;Алиенваре;0;Dell Alienware M17x R4;Делл Алиенваре М17х;M17x R4;M;Alienware;М17х;М;Алиенваре;М 17х
Dell;ноутбук;Alienware;Алиенваре;0;Dell Alienware M18x;Делл Алиенваре М18х;M18x;M;Alienware;М18х;М;Алиенваре;М 18х
Dell;ноутбук;Alienware;Алиенваре;0;Dell Alienware M18x R2;Делл Алиенваре М18х;M18x R2;M;Alienware;М18х;М;Алиенваре;М 18х
Dell;ноутбук;Chromebook;Хромбук;0;Dell Chromebook 11;Делл Хромбук 11;11;11;Chromebook;11;11;Хромбук;11
Dell;ноутбук;Chromebook;Хромбук;0;Dell Chromebook 3120;Делл Хромбук 3120;3120;3120;Chromebook;3120;3120;Хромбук;3120
Dell;ноутбук;Chromebook;Хромбук;0;Dell Chromebook 7310;Делл Хромбук 7310;7310;7310;Chromebook;7310;7310;Хромбук;7310
Dell;ноутбук;Inspiron;Инспирон;1;Dell Inspiron 1000;Делл Инспирон 1000;1000;1000;Inspiron;1000;1000;Инспирон;1000
Dell;ноутбук;Inspiron;Инспирон;1;Dell Inspiron 10z 1120;Делл Инспирон 10з 1120;10z 1120;10;Inspiron;10з 1120;10з;Инспирон;10 Зет 1120
Dell;ноутбук;Inspiron;Инспирон;1;Dell Inspiron 11 3162;Делл Инспирон 11 3162;11 3162;11;Inspiron;11 3162;11;Инспирон;11 3162
Dell;ноутбук;Inspiron;Инспирон;1;Dell Inspiron 11 3164;Делл Инспирон 11 3164;11 3164;11;Inspiron;11 3164;11;Инспирон;11 3164
Dell;ноутбук;Inspiron;Инспирон;1;Dell Inspiron 11 3168;Делл Инспирон 11 3168;11 3168;11;Inspiron;11 3168;11;Инспирон;11 3168
Dell;ноутбук;Inspiron;Инспирон;1;Dell Inspiron 11 3169;Делл Инспирон 11 3169;11 3169;11;Inspiron;11 3169;11;Инспирон;11 3169
