Samsung;смартфон;Galaxy;Галакси;1;Samsung Galaxy A3;Самсунг Галакси А3;A3;A;Galaxy;А3;А;Галакси;А 3
Samsung;смартфон;Galaxy;Галакси;1;Samsung Galaxy A5;Самсунг Галакси А5;A5;A;Galaxy;А5;А;Галакси;А 5
Samsung;смартфон;Galaxy;Галакси;1;Samsung Galaxy A7;Самсунг Галакси А7;A7;A;Galaxy;А7;А;Галакси;А 7
Samsung;смартфон;Galaxy;Галакси;1;Samsung Galaxy A8;Самсунг Галакси А8;A8;A;Galaxy;А8;А;Галакси;А 8
Samsung;смартфон;Galaxy;Галакси;1;Samsung Galaxy A9;Самсунг Галакси А9;A9;A;Galaxy;А9;А;Галакси;А 9
Samsung;смартфон;Galaxy;Галакси;1;Samsung Galaxy Ace;Самсунг Галакси Асе;Ace;Ace;Galaxy;Асе;Асе;Галакси;Эйс
Samsung;смартфон;Galaxy;Галакси;1;Samsung Galaxy Ace 2;Самсунг Галакси Асе 2;Ace 2;Ace;Galaxy;Асе 2;Асе;Галакси;Эйс 2
Samsung;смартфон;Galaxy;Галакси;1;Samsung Galaxy Ace 3;Самсунг Галакси Асе 3;Ace 3;Ace;Galaxy;Асе 3;Асе;Галакси;Эйс 3
Samsung;смартфон;Galaxy;Галакси;1;Samsung Galaxy Ace 4;Самсунг Галакси Асе 4;Ace 4;Ace;Galaxy;Асе 4;Асе;Галакси;Эйс 4
Samsung;смартфон;Galaxy;Галакси;1;Samsung Galaxy Ace 4 Duos;Самсунг Галакси Асе 4 Дуос;Ace 4 Duos;Ace;Galaxy;Асе 4 Дуос;Асе;Галакси;Эйс 4 Дуос
Samsung;смартфон;Galaxy;Галакси;1;Samsung Galaxy Ace 4 Lite;Самсунг Галакси Асе 4 Лайт;Ace 4 Lite;Ace;Galaxy;Асе 4 Лайт;Асе;Галакси;Эйс 4 Лайт
Samsung;смартфон;Galaxy;Галакси;1;Samsung Galaxy Ace 4 Lite Duos;Самсунг Галакси Асе 4 Лайт Дуос;Ace 4 Lite Duos;Ace;Galaxy;Асе 4 Лайт Дуос;Асе;Галакси;Эйс 4 Лаит Дуос
Samsung;смартфон;Galaxy;Галакси;1;Samsung Galaxy Ace 4 Neo;Самсунг Галакси Асе 4 Нео;Ace 4 Neo;Ace;Galaxy;Асе 4 Нео;Асе;Галакси;Эйс 4 Нео
